prop_address_zipcode_1,pin,year,board_tot,board_tot_num
60624,16111090070000,2017,0,0
60624,16114080900000,2019,3671,3671
60624,16112180140000,2017,17470,17470
60624,16114020030000,2020,26125,26125
60624,16152240030000,2017,3291,3291
60624,16111170410000,2019,0,0
60624,16111270520000,2020,2447,2447
60624,16102010020000,2020,119350,119350
60624,16222030100000,2020,18876,18876
60624,16154100100000,2016,0,0
60624,16141110070000,2017,24679,24679
60624,16141070240000,2016,3811,3811
60624,16144000551007,2016,7549,7549
60624,16111320440000,2019,164464,164464
60624,16112180170000,2016,3150,3150
60624,16154220380000,2017,4725,4725
60624,16113020130000,2017,20387,20387
60624,16112040160000,2020,16115,16115
60624,16112000110000,2019,0,0
60624,16111310350000,2020,3759,3759
60624,16111020410000,2017,17702,17702
60624,16114140560000,2017,28507,28507
60624,16152080320000,2016,19413,19413
60624,16144130180000,2016,25223,25223
60624,16152240260000,2016,3281,3281
60624,16152230040000,2017,0,0
60624,16111100240000,2017,0,0
60624,16111260220000,2020,0,0
60624,16102000290000,2019,0,0
60624,16103270010000,2019,99210,99210
60624,16114110190000,2019,0,0
60624,16111170280000,2017,17033,17033
60624,16151100070000,2020,11630,11630
60624,16141060120000,2020,19064,19064
60624,16154050240000,2016,11148,11148
60624,16111050370000,2020,5160,5160
60624,16154040481003,2020,11481,11481
60624,16111250210000,2019,8000,8000
60624,16151100210000,2019,4714,4714
60624,16144100370000,2016,0,0
60624,16111230380000,2017,19393,19393
60624,16154220010000,2017,0,0
60624,16113080390000,2020,0,0
60624,16111280260000,2020,8578,8578
60624,16142020420000,2020,18645,18645
60624,16152220501001,2020,8295,8295
60624,16101180040000,2016,128,128
60624,16114150921003,2020,9638,9638
60624,16142220190000,2017,20533,20533
60624,16144000500000,2019,715,715
60624,16114030160000,2017,23232,23232
60624,16114030411002,2016,9520,9520
60624,16154040290000,2020,11747,11747
60624,16111060130000,2020,0,0
60624,16143120080000,2020,17943,17943
60624,16104240140000,2019,0,0
60624,16144080310000,2020,11780,11780
60624,16112110280000,2019,3671,3671
60624,16152070090000,2016,3176,3176
60624,16152090320000,2016,13058,13058
60624,16152210160000,2019,16283,16283
60624,16144260230000,2019,10080,10080
60624,16111260060000,2018,3671,3671
60624,16144110411004,2020,7701,7701
60624,16232060020000,2020,4362,4362
60624,16111270280000,2016,10359,10359
60624,16152260210000,2018,10277,10277
60624,16154170030000,2017,19363,19363
60624,16144140290000,2020,18814,18814
60624,16152010260000,2017,0,0
60624,16112110180000,2017,10070,10070
60624,16142280290000,2019,0,0
60624,16102000240000,2016,788711,788711
60624,16143240340000,2016,22793,22793
60624,16144110110000,2019,17744,17744
60624,16112170270000,2017,14456,14456
60624,16114070150000,2018,16373,16373
60624,16231000090000,2018,4657,4657
60624,16112100240000,2018,13645,13645
60624,16113040290000,2016,23264,23264
60624,16222070020000,2020,0,0
60624,16141110040000,2020,12643,12643
60624,16154180170000,2020,13453,13453
60624,16111270120000,2020,8244,8244
60624,16143140160000,2017,21768,21768
60624,16222040040000,2020,3556,3556
60624,16152170310000,2017,21810,21810
60624,16142080010000,2017,27376,27376
60624,16152250060000,2020,3671,3671
60624,16112180280000,2020,134831,134831
60624,16152050120000,2017,21932,21932
60624,16113120320000,2017,104192,104192
60624,16143050520000,2016,3277,3277
60624,16142270340000,2017,17984,17984
60624,16141120200000,2020,19107,19107
60624,16152020430000,2016,0,0
60624,16114100310000,2020,1434,1434
60624,16143230450000,2016,0,0
60624,16141080240000,2016,19756,19756
60624,16113080690000,2016,17920,17920
60624,16112020190000,2016,941,941
60624,16104050120000,2020,3583,3583
60624,16154010130000,2020,3525,3525
60624,16143130250000,2016,5312,5312
60624,16104110310000,2016,4677,4677
60624,16114080580000,2020,3525,3525
60624,16141100260000,2020,12911,12911
60624,16154060010000,2017,22210,22210
60624,16112170280000,2017,18531,18531
60624,16111270050000,2017,3281,3281
60624,16111270050000,2016,3281,3281
60624,16144100351001,2019,10210,10210
60624,16113030250000,2018,18480,18480
60624,16144000551001,2020,5349,5349
60624,16111170040000,2017,10547,10547
60624,16154120480000,2017,0,0
60624,16143100170000,2020,13815,13815
60624,16112120340000,2017,22821,22821
60624,16141050300000,2020,107702,107702
60624,16104050320000,2020,12701,12701
60624,16142140070000,2020,14040,14040
60624,16232070010000,2016,21525,21525
60624,16151140300000,2020,13609,13609
60624,16104200340000,2020,12430,12430
60624,16142050390000,2019,14631,14631
60624,16142010100000,2020,5879,5879
60624,16142030520000,2020,0,0
60624,16154080250000,2017,10459,10459
60624,16113040240000,2017,18604,18604
60624,16152220320000,2016,10282,10282
60624,16154270220000,2016,19975,19975
60624,16114070070000,2016,23933,23933
60624,16144230180000,2020,9492,9492
60624,16152230080000,2016,0,0
60624,16104150190000,2020,12758,12758
60624,16104100230000,2018,0,0
60624,16112030120000,2016,21742,21742
60624,16112080210000,2020,11186,11186
60624,16154110520000,2020,13559,13559
60624,16112250080000,2019,7190,7190
60624,16113000120000,2020,0,0
60624,16152090380000,2020,3554,3554
60624,16151030300000,2016,20224,20224
60624,16111290010000,2020,0,0
60624,16152120150000,2018,15089,15089
60624,16114150710000,2017,35333,35333
60624,16141010210000,2016,20130,20130
60624,16152080410000,2020,15781,15781
60624,16112130030000,2016,3307,3307
60624,16114130430000,2017,23864,23864
60624,16141030390000,2016,12727,12727
60624,16114150340000,2016,3281,3281
60624,16111140230000,2017,0,0
60624,16104070050000,2017,4357,4357
60624,16114090020000,2017,2488,2488
60624,16154000280000,2017,2257,2257
60624,16111320010000,2016,0,0
60624,16144070260000,2019,3843,3843
60624,16144270350000,2019,15246,15246
60624,16112160120000,2020,10380,10380
60624,16154000210000,2020,17972,17972
60624,16114120480000,2020,10994,10994
60624,16144000320000,2017,1613,1613
60624,16152110070000,2016,20555,20555
60624,16151190170000,2016,8890,8890
60624,16104160250000,2017,19813,19813
60624,16154050220000,2020,9210,9210
60624,16114150120000,2018,0,0
60624,16154130030000,2020,13372,13372
60624,16144040390000,2020,3338,3338
60624,16111170410000,2017,0,0
60624,16143080320000,2019,0,0
60624,16153270220000,2019,5092,5092
60624,16145000370000,2019,7202,7202
60624,16103310430000,2016,20612,20612
60624,16154240170000,2019,15371,15371
60624,16152080200000,2019,17333,17333
60624,16104100420000,2019,11924,11924
60624,16103170110000,2020,0,0
60624,16143080030000,2020,14539,14539
60624,16152200350000,2017,3281,3281
60624,16111180060000,2020,3732,3732
60624,16152250070000,2020,11295,11295
60624,16144280380000,2019,7478,7478
60624,16143190100000,2020,12485,12485
60624,16111000040000,2020,33665,33665
60624,16151060100000,2016,10626,10626
60624,16104180360000,2017,0,0
60624,16152080020000,2019,3583,3583
60624,16104090070000,2020,78000,78000
60624,16232060050000,2017,9371,9371
60624,16142320010000,2017,0,0
60624,16113100520000,2017,0,0
60624,16111250120000,2017,18768,18768
60624,16151190130000,2017,23843,23843
60624,16152050110000,2017,22009,22009
60624,16112240320000,2019,6730,6730
60624,16114140150000,2020,3666,3666
60624,16154040210000,2020,5248,5248
60624,16113120210000,2020,4740,4740
60624,16144060260000,2016,18805,18805
60624,16143020180000,2020,11983,11983
60624,16112260290000,2018,6300,6300
60624,16114020150000,2020,0,0
60624,16144040040000,2017,22144,22144
60624,16151200410000,2020,0,0
60624,16104230080000,2020,18627,18627
60624,16151060350000,2020,3583,3583
60624,16152070330000,2020,3554,3554
60624,16114150220000,2016,14467,14467
60624,16153150100000,2019,48885,48885
60624,16142060350000,2020,12994,12994
60624,16143280090000,2020,13381,13381
60624,16113040441002,2017,9633,9633
60624,16114050590000,2017,5670,5670
60624,16111230230000,2019,9453,9453
60624,16144100140000,2017,18213,18213
60624,16154130180000,2018,15874,15874
60624,16152090040000,2018,21717,21717
60624,16111030300000,2020,8430,8430
60624,16111030160000,2018,11461,11461
60624,16104160120000,2016,9240,9240
60624,16113040340000,2020,15301,15301
60624,16114080600000,2020,19765,19765
60624,16111190190000,2020,9012,9012
60624,16143130360000,2020,19276,19276
60624,16152010270000,2017,4721,4721
60624,16114110470000,2020,14605,14605
60624,16114150030000,2019,3818,3818
60624,16111110220000,2019,0,0
60624,16144020290000,2016,1094,1094
60624,16111310140000,2016,3281,3281
60624,16143130030000,2018,0,0
60624,16113040431002,2018,4968,4968
60624,16143160310000,2018,0,0
60624,16142040420000,2019,22177,22177
60624,16104110190000,2019,11709,11709
60624,16152190280000,2016,20733,20733
60624,16151320370000,2016,15561,15561
60624,16143200190000,2019,14102,14102
60624,16222070030000,2019,0,0
60624,16143050020000,2020,12520,12520
60624,16143020010000,2016,0,0
60624,16154080250000,2016,10459,10459
60624,16141030140000,2020,710,710
60624,16153070190000,2020,11943,11943
60624,16144020230000,2017,2520,2520
60624,16154100340000,2020,2642,2642
60624,16111070300000,2020,12194,12194
60624,16154110470000,2020,9075,9075
60624,16154220250000,2017,20546,20546
60624,16114040330000,2019,4406,4406
60624,16141090280000,2020,16214,16214
60624,16152200270000,2020,13188,13188
60624,16143240020000,2016,21888,21888
60624,16104060280000,2020,32500,32500
60624,16144050410000,2020,34157,34157
60624,16104220140000,2020,2871,2871
60624,16113030120000,2017,2625,2625
60624,16113080230000,2017,0,0
60624,16152070450000,2016,1627,1627
60624,16114080090000,2017,3937,3937
60624,16113010050000,2016,0,0
60624,16113080590000,2017,12120,12120
60624,16141110120000,2017,3281,3281
60624,16152000290000,2020,13077,13077
60624,16114070190000,2020,14770,14770
60624,16144020100000,2019,15517,15517
60624,16104010320000,2018,0,0
60624,16144060400000,2018,16169,16169
60624,16144060080000,2016,18859,18859
60624,16154120110000,2016,2119,2119
60624,16153190010000,2020,0,0
60624,16143030230000,2020,3897,3897
60624,16142240340000,2016,17917,17917
60624,16141100140000,2017,21786,21786
60624,16113050130000,2017,21854,21854
60624,16142050050000,2016,8016,8016
60624,16142120050000,2018,0,0
60624,16144270380000,2020,0,0
60624,16154180460000,2020,0,0
60624,16144110040000,2020,14203,14203
60624,16114110300000,2020,12416,12416
60624,16142010260000,2019,26307,26307
60624,16114080910000,2019,14713,14713
60624,16104070090000,2020,13658,13658
60624,16111160100000,2018,12922,12922
60624,16232050100000,2018,17074,17074
60624,16113080620000,2016,12809,12809
60624,16152160280000,2019,14570,14570
60624,16111000060000,2018,8271,8271
60624,16142020551003,2016,10800,10800
60624,16112170320000,2017,18463,18463
60624,16113090030000,2017,7443,7443
60624,16113100230000,2020,6227,6227
60624,16104180070000,2020,15261,15261
60624,16144010080000,2017,18340,18340
60624,16152190370000,2017,16966,16966
60624,16142050170000,2020,20989,20989
60624,16143110010000,2020,0,0
60624,16151310190000,2020,3818,3818
60624,16104030230000,2020,3960,3960
60624,16104200190000,2017,17697,17697
60624,16103300260000,2020,15303,15303
60624,16143260410000,2020,29855,29855
60624,16103310040000,2019,21593,21593
60624,16104070540000,2020,7805,7805
60624,16152100080000,2019,16938,16938
60624,16114150720000,2017,0,0
60624,16141030090000,2016,18187,18187
60624,16104200370000,2018,0,0
60624,16144230210000,2018,2000,2000
60624,16143030110000,2016,11783,11783
60624,16152100390000,2016,20275,20275
60624,16111220330000,2020,78466,78466
60624,16143240380000,2019,20117,20117
60624,16144110401010,2016,3524,3524
60624,16144090490000,2020,12906,12906
60624,16142040020000,2020,0,0
60624,16104150030000,2017,0,0
60624,16154050370000,2020,11751,11751
60624,16141020090000,2016,3648,3648
60624,16104070450000,2020,107369,107369
60624,16144230040000,2017,9506,9506
60624,16154180160000,2017,19831,19831
60624,16112160160000,2017,9539,9539
60624,16114000070000,2017,10286,10286
60624,16152040260000,2017,21526,21526
60624,16154020380000,2019,0,0
60624,16154220050000,2016,15406,15406
60624,16143180040000,2016,21849,21849
60624,16141080010000,2016,45486,45486
60624,16142010030000,2016,0,0
60624,16144100120000,2016,21014,21014
60624,16103160060000,2016,18206,18206
60624,16154120370000,2020,13203,13203
60624,16104180350000,2017,0,0
60624,16104180391023,2017,4119,4119
60624,16114150871001,2020,8566,8566
60624,16154050390000,2017,2082,2082
60624,16111170080000,2016,20790,20790
60624,16144030090000,2016,24909,24909
60624,16152120190000,2016,18101,18101
60624,16152110410000,2020,3554,3554
60624,16151290290000,2020,19083,19083
60624,16104210580000,2019,14743,14743
60624,16152120060000,2019,15103,15103
60624,16151310190000,2016,3412,3412
60624,16111070300000,2016,22880,22880
60624,16111260030000,2020,8624,8624
60624,16113080010000,2020,65076,65076
60624,16113000190000,2016,26008,26008
60624,16152200160000,2020,10089,10089
60624,16114140711002,2016,7732,7732
60624,16144090900000,2020,12906,12906
60624,16154230260000,2020,9710,9710
60624,16111280240000,2020,14186,14186
60624,16152190030000,2016,21220,21220
60624,16231040160000,2020,10046,10046
60624,16111030140000,2020,7745,7745
60624,16104110080000,2020,2875,2875
60624,16141020050000,2018,16373,16373
60624,16112050260000,2018,17352,17352
60624,16114110140000,2017,2100,2100
60624,16114080810000,2017,2536,2536
60624,16112190220000,2020,6716,6716
60624,16154130090000,2019,3671,3671
60624,16152070170000,2018,15588,15588
60624,16112070060000,2018,13169,13169
60624,16151290090000,2018,14316,14316
60624,16151200450000,2019,17749,17749
60624,16142090310000,2017,3755,3755
60624,16143110281019,2016,103,103
60624,16104060150000,2016,4173,4173
60624,16152260340000,2020,3671,3671
60624,16142060440000,2020,26454,26454
60624,16114050660000,2020,14130,14130
60624,16103170270000,2020,11462,11462
60624,16111300230000,2020,6838,6838
60624,16152050060000,2020,12203,12203
60624,16112020060000,2020,10395,10395
60624,16152130240000,2020,38582,38582
60624,16222000030000,2017,17960,17960
60624,16104020260000,2017,1640,1640
60624,16114140220000,2016,17157,17157
60624,16144230270000,2016,8837,8837
60624,16141130180000,2016,20832,20832
60624,16143180240000,2016,0,0
60624,16111280390000,2019,9902,9902
60624,16112060100000,2019,16377,16377
60624,16144050320000,2016,17714,17714
60624,16114140410000,2017,19928,19928
60624,16111250160000,2016,20419,20419
60624,16111150020000,2016,8058,8058
60624,16111200280000,2020,8918,8918
60624,16114040180000,2020,12907,12907
60624,16111230270000,2020,8114,8114
60624,16104010140000,2017,6848,6848
60624,16143080260000,2020,3613,3613
60624,16152270100000,2020,12978,12978
60624,16152220140000,2020,9576,9576
60624,16112190100000,2020,3641,3641
60624,16151280190000,2020,13980,13980
60624,16104210310000,2017,18130,18130
60624,16143050501001,2017,14141,14141
60624,16114140740000,2019,3445,3445
60624,16143110281020,2017,103,103
60624,16141130160000,2016,21503,21503
60624,16103310070000,2016,21676,21676
60624,16144020280000,2019,11420,11420
60624,16104200020000,2020,2966,2966
60624,16114080300000,2020,4406,4406
60624,16112160190000,2016,11531,11531
60624,16141060120000,2016,31744,31744
60624,16111320320000,2020,5507,5507
60624,16142130150000,2020,0,0
60624,16104030170000,2020,0,0
60624,16111300080000,2020,3554,3554
60624,16143060330000,2020,12442,12442
60624,16111240370000,2018,11013,11013
60624,16143270400000,2020,14685,14685
60624,16111220250000,2017,0,0
60624,16142260170000,2020,12763,12763
60624,16152190370000,2019,15978,15978
60624,16104070060000,2019,4964,4964
60624,16153040110000,2017,64196,64196
60624,16112230090000,2020,3553,3553
60624,16143060230000,2016,21379,21379
60624,16103260100000,2017,21256,21256
60624,16152260160000,2020,4542,4542
60624,16144280310000,2020,5818,5818
60624,16114060180000,2020,12187,12187
60624,16143170070000,2017,10721,10721
60624,16114050530000,2017,22935,22935
60624,16111220300000,2019,8423,8423
60624,16103100200000,2020,1146,1146
60624,16153260200000,2020,8347,8347
60624,16143280240000,2016,20856,20856
60624,16142080130000,2020,14924,14924
60624,16143050070000,2019,15823,15823
60624,16141020100000,2017,12521,12521
60624,16142090250000,2020,19473,19473
60624,16142280320000,2017,0,0
60624,16142200070000,2017,0,0
60624,16154000100000,2016,0,0
60624,16114000160000,2020,0,0
60624,16142270430000,2019,14537,14537
60624,16104180391010,2016,4119,4119
60624,16152200160000,2016,10007,10007
60624,16111120250000,2018,12080,12080
60624,16104100470000,2017,3570,3570
60624,16114150070000,2020,0,0
60624,16111010300000,2020,9054,9054
60624,16103310430000,2020,15518,15518
60624,16112120260000,2020,12033,12033
60624,16144100240000,2020,15347,15347
60624,16113060210000,2020,5593,5593
60624,16104030180000,2020,0,0
60624,16111190220000,2020,3614,3614
60624,16141050190000,2020,4059,4059
60624,16152200130000,2017,3281,3281
60624,16104210590000,2016,13803,13803
60624,16144060220000,2017,20198,20198
60624,16144120690000,2017,23777,23777
60624,16141000300000,2020,14461,14461
60624,16155000280000,2017,0,0
60624,16111120250000,2017,20417,20417
60624,16111210370000,2016,0,0
60624,16104180130000,2019,18505,18505
60624,16104070290000,2016,7148,7148
60624,16152040110000,2017,22678,22678
60624,16143020320000,2017,0,0
60624,16152170040000,2019,14854,14854
60624,16152250480000,2020,0,0
60624,16112260250000,2020,9311,9311
60624,16111270210000,2020,9565,9565
60624,16111030130000,2020,3583,3583
60624,16152260440000,2017,0,0
60624,16143150211001,2020,11541,11541
60624,16141020240000,2017,20248,20248
60624,16152120340000,2017,23913,23913
60624,16111130580000,2019,4059,4059
60624,16104120120000,2019,14898,14898
60624,16151110270000,2016,24742,24742
60624,16142200120000,2016,3412,3412
60624,16143280140000,2018,3671,3671
60624,16152070040000,2016,3176,3176
60624,16104050330000,2020,10880,10880
60624,16114130170000,2019,25760,25760
60624,16151020370000,2020,15333,15333
60624,16154240070000,2018,6713,6713
60624,16104070070000,2020,5023,5023
60624,16114130270000,2020,0,0
60624,16114150320000,2020,15847,15847
60624,16144140320000,2020,19179,19179
60624,16111010370000,2017,16000,16000
60624,16111240290000,2019,11319,11319
60624,16153170200000,2016,3701,3701
60624,16154030080000,2016,17880,17880
60624,16111300320000,2016,17894,17894
60624,16104180160000,2016,11284,11284
60624,16142200080000,2016,64800,64800
60624,16144020420000,2016,1496,1496
60624,16104130020000,2016,2762,2762
60624,16151310110000,2020,3671,3671
60624,16144270070000,2017,28519,28519
60624,16104070410000,2017,5965,5965
60624,16104150200000,2017,18194,18194
60624,16142100120000,2020,15895,15895
60624,16111020170000,2020,3660,3660
60624,16152190120000,2020,13691,13691
60624,16154120420000,2017,18578,18578
60624,16111010190000,2019,3671,3671
60624,16142020510000,2017,1052,1052
60624,16143250551003,2019,8150,8150
60624,16143040290000,2020,2790,2790
60624,16152190340000,2020,12015,12015
60624,16151110330000,2020,14698,14698
60624,16111160320000,2016,2756,2756
60624,16113100140000,2020,7124,7124
60624,16142100030000,2016,23760,23760
60624,16111220300000,2016,6331,6331
60624,16104050180000,2017,3845,3845
60624,16112040320000,2017,16253,16253
60624,16103230030000,2020,3671,3671
60624,16112100400000,2020,0,0
60624,16143030270000,2017,101380,101380
60624,16144120140000,2018,18287,18287
60624,16111140270000,2016,3202,3202
60624,16152270170000,2019,3671,3671
60624,16114120370000,2017,3281,3281
60624,16154080070000,2017,4519,4519
60624,16152040030000,2020,14910,14910
60624,16151240090000,2020,3671,3671
60624,16111310130000,2019,10825,10825
60624,16114070160000,2017,16363,16363
60624,16114050140000,2019,19713,19713
60624,16144050390000,2019,16549,16549
60624,16142010301004,2019,6382,6382
60624,16111140270000,2020,3583,3583
60624,16104240260000,2020,50166,50166
60624,16143030110000,2020,14607,14607
60624,16112140130000,2020,3583,3583
60624,16154280500000,2020,66396,66396
60624,16141100080000,2020,491,491
60624,16113020170000,2020,12002,12002
60624,16152170030000,2019,15376,15376
60624,16151290030000,2020,12215,12215
60624,16112120150000,2016,3891,3891
60624,16113100571004,2016,10606,10606
60624,16153260060000,2016,2731,2731
60624,16144060260000,2020,13325,13325
60624,16144010040000,2020,21659,21659
60624,16152160240000,2017,20722,20722
60624,16154110340000,2020,9693,9693
60624,16104120160000,2020,3744,3744
60624,16152080230000,2020,18444,18444
60624,16114000140000,2020,12910,12910
60624,16104100290000,2017,17549,17549
60624,16104170220000,2020,0,0
60624,16154190370000,2016,61206,61206
60624,16114050180000,2017,16617,16617
60624,16112240050000,2017,0,0
60624,16152180100000,2017,0,0
60624,16104120090000,2016,19942,19942
60624,16151020340000,2019,10813,10813
60624,16152240080000,2019,15930,15930
60624,16114040410000,2017,17719,17719
60624,16103170140000,2018,12442,12442
60624,16104190330000,2019,15047,15047
60624,16104180391010,2019,4335,4335
60624,16154070180000,2019,13458,13458
60624,16114050130000,2020,2343,2343
60624,16103030480000,2020,36969,36969
60624,16144260040000,2019,3671,3671
60624,16114050580000,2017,23577,23577
60624,16104020180000,2016,0,0
60624,16144050340000,2016,18766,18766
60624,16144080330000,2016,19791,19791
60624,16143070170000,2016,22906,22906
60624,16104140190000,2019,5287,5287
60624,16113040290000,2019,18382,18382
60624,16104200240000,2017,4725,4725
60624,16111020410000,2019,11809,11809
60624,16104180220000,2019,165350,165350
60624,16111190400000,2020,3525,3525
60624,16142010020000,2017,21161,21161
60624,16104150240000,2016,66336,66336
60624,16111120560000,2020,0,0
60624,16153160360000,2020,12600,12600
60624,16144110020000,2018,13926,13926
60624,16112020360000,2019,10843,10843
60624,16112220160000,2019,15204,15204
60624,16114100390000,2017,21994,21994
60624,16114140711001,2019,11533,11533
60624,16111300090000,2020,3554,3554
60624,16154060060000,2019,17004,17004
60624,16152200400000,2019,14454,14454
60624,16141050110000,2020,3577,3577
60624,16145000320000,2020,0,0
60624,16104080170000,2018,5287,5287
60624,16111310310000,2019,3671,3671
60624,16142200080000,2017,96805,96805
60624,16154070020000,2020,13770,13770
60624,16111140390000,2020,12022,12022
60624,16154120240000,2018,12396,12396
60624,16144030030000,2020,12914,12914
60624,16112180130000,2017,0,0
60624,16153150030000,2016,3281,3281
60624,16114080280000,2019,35074,35074
60624,16154240260000,2019,11132,11132
60624,16114140701003,2019,6649,6649
60624,16104080320000,2020,10051,10051
60624,16152130290000,2020,13209,13209
60624,16143270040000,2020,15475,15475
60624,16152000320000,2018,14055,14055
60624,16154130370000,2019,14398,14398
60624,16154070080000,2017,26105,26105
60624,16112180190000,2016,14159,14159
60624,16111060200000,2016,0,0
60624,16111300320000,2020,10275,10275
60624,16154120340000,2019,284,284
60624,16154170010000,2020,3834,3834
60624,16143250200000,2020,10286,10286
60624,16113020290000,2019,13540,13540
60624,16143230030000,2017,30138,30138
60624,16114110060000,2017,17807,17807
60624,16154110340000,2016,10475,10475
60624,16152090280000,2016,11195,11195
60624,16144100140000,2016,18213,18213
60624,16142270290000,2020,10291,10291
60624,16143250440000,2020,12103,12103
60624,16112170270000,2018,11878,11878
60624,16113020040000,2019,28104,28104
60624,16154250170000,2020,0,0
60624,16143230390000,2016,3281,3281
60624,16104180300000,2017,18576,18576
60624,16113080380000,2020,7997,7997
60624,16153180120000,2020,14382,14382
60624,16113040441003,2020,9545,9545
60624,16151150060000,2020,11942,11942
60624,16143080410000,2018,20901,20901
60624,16154100160000,2020,12564,12564
60624,16143260420000,2020,20772,20772
60624,16111300390000,2016,5082,5082
60624,16144140400000,2016,30047,30047
60624,16111070170000,2020,10620,10620
60624,16143050030000,2020,11787,11787
60624,16113030300000,2017,10852,10852
60624,16112260110000,2017,9410,9410
60624,16111020350000,2020,7930,7930
60624,16111120100000,2016,21257,21257
60624,16111110350000,2016,10834,10834
60624,16152130300000,2020,3583,3583
60624,16111140240000,2017,0,0
60624,16154000270000,2020,24018,24018
60624,16144010270000,2020,10250,10250
60624,16141130160000,2020,14812,14812
60624,16154130280000,2016,0,0
60624,16154270180000,2019,7983,7983
60624,19141000740000,2019,50261,50261
60624,16154050260000,2016,11088,11088
60624,16152040070000,2017,23921,23921
60624,16143010220000,2020,2790,2790
60624,16103300110000,2020,12045,12045
60624,16154110320000,2020,11571,11571
60624,16231010070000,2017,0,0
60624,16111270220000,2017,10439,10439
60624,16111220070000,2017,3202,3202
60624,16152060020000,2020,15715,15715
60624,16111290350000,2017,0,0
60624,16145000280000,2016,32,32
60624,16111220020000,2017,2516,2516
60624,16141050190000,2016,3627,3627
60624,16232000080000,2020,0,0
60624,16111130030000,2016,21150,21150
60624,16141090020000,2020,16094,16094
60624,16143260300000,2016,78596,78596
60624,16151290120000,2016,15732,15732
60624,16141090110000,2016,22429,22429
60624,16142150010000,2017,3281,3281
60624,16113060470000,2017,19454,19454
60624,16104070460000,2017,162605,162605
60624,16111320030000,2016,17756,17756
60624,16142270440000,2016,8542,8542
60624,16232000130000,2018,4383,4383
60624,16114150921001,2018,18211,18211
60624,16154240030000,2020,3672,3672
60624,16152220110000,2017,9528,9528
60624,16143020330000,2017,0,0
60624,16103170150000,2017,16480,16480
60624,16104180040000,2019,18762,18762
60624,16152260360000,2020,12868,12868
60624,16111220060000,2016,3202,3202
60624,16111250040000,2016,9560,9560
60624,16114050810000,2016,19100,19100
60624,16111290120000,2020,8620,8620
60624,16154120240000,2017,17441,17441
60624,16141100050000,2016,23027,23027
60624,16113120190000,2016,22314,22314
60624,16154000150000,2016,21077,21077
60624,16143170170000,2016,3476,3476
60624,16113080630000,2017,12876,12876
60624,16104250160000,2017,0,0
60624,16104090200000,2019,12660,12660
60624,16142190090000,2019,0,0
60624,16112190120000,2017,3254,3254
60624,16142140311003,2020,10728,10728
60624,16111120580000,2020,3553,3553
60624,16154110160000,2020,9122,9122
60624,16112220100000,2016,3977,3977
60624,16112020300000,2016,10626,10626
60624,16153040120000,2017,0,0
60624,16104030390000,2019,0,0
60624,16104120010000,2020,76526,76526
60624,16112080160000,2020,11106,11106
60624,16114050330000,2020,16288,16288
60624,16111060190000,2020,18492,18492
60624,16103220160000,2016,20265,20265
60624,16143010300000,2016,787,787
60624,16144270220000,2020,97063,97063
60624,16114060220000,2017,16307,16307
60624,16154110120000,2017,17041,17041
60624,16144060400000,2017,21085,21085
60624,16144280280000,2019,7478,7478
60624,16111240190000,2018,10920,10920
60624,16104190441006,2016,8666,8666
60624,16154100420000,2016,9759,9759
60624,16154240110000,2017,78035,78035
60624,16113020100000,2020,3671,3671
60624,16155000220000,2020,0,0
60624,16111210030000,2020,11088,11088
60624,16142090120000,2017,25239,25239
60624,16103110060000,2019,31375,31375
60624,16232010440000,2017,220001,220001
60624,16151230120000,2020,0,0
60624,16114100280000,2020,4286,4286
60624,16112130380000,2020,12761,12761
60624,16144030050000,2017,21084,21084
60624,16114070460000,2020,18280,18280
60624,16141090050000,2020,17756,17756
60624,16144090720000,2016,25086,25086
60624,16113070140000,2016,0,0
60624,16113060160000,2016,7963,7963
60624,16154170250000,2016,74170,74170
60624,16112180080000,2020,9998,9998
60624,16152210400000,2020,23460,23460
60624,16153270210000,2019,5315,5315
60624,16143130310000,2016,21923,21923
60624,16152210370000,2020,3671,3671
60624,16152100270000,2019,3567,3567
60624,16144120720000,2016,23235,23235
60624,16112190080000,2019,13146,13146
60624,16142010301013,2019,6382,6382
60624,16104200491001,2017,5674,5674
60624,16153290360000,2018,5886,5886
60624,16111030320000,2020,0,0
60624,16154110360000,2016,9080,9080
60624,16114020410000,2016,19622,19622
60624,16144040370000,2020,16151,16151
60624,16143250190000,2020,12236,12236
60624,16152100220000,2017,0,0
60624,16154070390000,2020,4000,4000
60624,16142060370000,2017,4751,4751
60624,16152110090000,2017,15364,15364
60624,16144000370000,2017,562,562
60624,16113100330000,2017,22000,22000
60624,16111120220000,2020,11531,11531
60624,16143120250000,2020,15036,15036
60624,16152080110000,2017,20597,20597
60624,16152120150000,2017,13344,13344
60624,16141080180000,2020,11701,11701
60624,16151020160000,2019,28263,28263
60624,16104090290000,2017,3963,3963
60624,16141020090000,2020,4083,4083
60624,16143070030000,2016,9085,9085
60624,16104090010000,2019,6418,6418
60624,16112040090000,2020,9518,9518
60624,16141050170000,2020,15818,15818
60624,16114010110000,2016,4186,4186
60624,16113050030000,2019,0,0
60624,16114030020000,2019,19647,19647
60624,16154080180000,2020,24580,24580
60624,16144020360000,2016,3381,3381
60624,16152000330000,2017,3202,3202
60624,16152110130000,2019,0,0
60624,16112120280000,2020,4895,4895
60624,16152050460000,2020,0,0
