prop_address_zipcode_1,pin,year
60624,16152060240000,2018
60624,16143270050000,2017
60624,16104020230000,2022
60624,16144060380000,2022
60624,16103160300000,2019
60624,16154220240000,2022
60624,16114150951003,2022
60624,16144000180000,2022
60624,16152060200000,2016
60624,16143150170000,2016
60624,16142000010000,2017
60624,16113080290000,2020
60624,16112000030000,2019
60624,16114110230000,2018
60624,16142030490000,2022
60624,16143250541001,2020
60624,16112080290000,2019
60624,16113080610000,2019
60624,16111260090000,2019
60624,16144010300000,2020
60624,16104100100000,2019
60624,16111140010000,2022
60624,16113080010000,2018
60624,16112270010000,2022
60624,16114080800000,2020
60624,16104070040000,2020
60624,16153170150000,2017
60624,16112160180000,2020
60624,16142240430000,2022
60624,16144270080000,2022
60624,16143060030000,2021
60624,16113000180000,2016
60624,16153180110000,2016
60624,16144090810000,2017
60624,16141030010000,2016
60624,16143120400000,2018
60624,16114070110000,2022
60624,16104000350000,2022
60624,16153070420000,2022
60624,16154240280000,2022
60624,16111030190000,2022
60624,16142320090000,2018
60624,16104170210000,2018
60624,16144230170000,2019
60624,16143280460000,2019
60624,16141030080000,2016
60624,16152070380000,2022
60624,16142060550000,2020
60624,16114070200000,2020
60624,16152070320000,2019
60624,16143110281030,2016
60624,16142000200000,2017
60624,16111040260000,2017
60624,16143120400000,2017
60624,16111130240000,2017
60624,16104130060000,2022
60624,16111280120000,2018
60624,16154000080000,2019
60624,16104100440000,2019
60624,16152140230000,2021
60624,16112070020000,2016
60624,16143010020000,2020
60624,16143110281031,2016
60624,16152080190000,2018
60624,16104100270000,2021
60624,16104050030000,2021
60624,16111070371001,2019
60624,16144100380000,2016
60624,16143130140000,2016
60624,16111280451001,2017
60624,16111230410000,2016
60624,16104230190000,2016
60624,16111040120000,2018
60624,16114040350000,2019
60624,16114090140000,2019
60624,16154170270000,2020
60624,16152060090000,2018
60624,16144070010000,2019
60624,16151140010000,2021
60624,16111230400000,2017
60624,16111040300000,2021
60624,16154230410000,2020
60624,16104030170000,2016
60624,16104180391021,2018
60624,16144050370000,2017
60624,16114150020000,2017
60624,16151060360000,2016
60624,16111280310000,2018
60624,16151140190000,2019
60624,16144020210000,2017
60624,16111200330000,2021
60624,16113120090000,2021
60624,16114060030000,2021
60624,16112050180000,2018
60624,16141050340000,2020
60624,16152230010000,2017
60624,16142260251012,2018
60624,16111040090000,2019
60624,16113080560000,2021
60624,16151030260000,2019
60624,16144070330000,2019
60624,16143060390000,2017
60624,16111170110000,2020
60624,16111300330000,2018
60624,16154140570000,2022
60624,16144130180000,2017
60624,16143110281012,2022
60624,16112070040000,2017
60624,16141070080000,2020
60624,16143110090000,2019
60624,16104240190000,2022
60624,16112190170000,2018
60624,16152070380000,2016
60624,16153270330000,2016
60624,16152150110000,2019
60624,16112020400000,2020
60624,16114150700000,2019
60624,16152040080000,2016
60624,16103210020000,2018
60624,16114090130000,2019
60624,16103270020000,2019
60624,16112230500000,2020
60624,16142140240000,2020
60624,16153260040000,2019
60624,16113120240000,2019
60624,16152230260000,2018
60624,16144140250000,2020
60624,16144010190000,2021
60624,16151070060000,2021
60624,16143250170000,2018
60624,16143130050000,2018
60624,16152040040000,2021
60624,16151200230000,2021
60624,16114010210000,2021
60624,16112070030000,2021
60624,16111010370000,2019
60624,16104100210000,2020
60624,16142160010000,2018
60624,16152120260000,2018
60624,16113080510000,2018
60624,16112130130000,2019
60624,16111290310000,2019
60624,16153160500000,2016
60624,16154000200000,2022
60624,16104190050000,2016
60624,16154140090000,2019
60624,16142050330000,2019
60624,16112080030000,2018
60624,16153170020000,2018
60624,16113080620000,2018
60624,16144120070000,2019
60624,16113000180000,2019
60624,16154110440000,2019
60624,16144010580000,2016
60624,16141090220000,2016
60624,16152190140000,2016
60624,16152070010000,2016
60624,16142280220000,2018
60624,16141120130000,2018
60624,16142160220000,2021
60624,16143140100000,2021
60624,16151310070000,2017
60624,16141020330000,2017
60624,16154060110000,2022
60624,16143100010000,2022
60624,16152240150000,2016
60624,16154120110000,2020
60624,16111080160000,2018
60624,16114120490000,2016
60624,16111260150000,2022
60624,16151190040000,2022
60624,16142120090000,2018
60624,16153150120000,2019
60624,16104070530000,2020
60624,16143050230000,2017
60624,16151200430000,2017
60624,16103170130000,2017
60624,16152100320000,2019
60624,16152260310000,2017
60624,16141090110000,2019
60624,16111210090000,2022
60624,16151060060000,2020
60624,16111190330000,2016
60624,16112010150000,2022
60624,16111080420000,2022
60624,16152100450000,2018
60624,16111080410000,2018
60624,16104220261002,2018
60624,16144010460000,2018
60624,16154140500000,2018
60624,16112010390000,2019
60624,16112170250000,2019
60624,16111240280000,2016
60624,16103220070000,2018
60624,16144090480000,2022
60624,16154170250000,2018
60624,16144090620000,2019
60624,16141130330000,2020
60624,16114060160000,2016
60624,16143280120000,2017
60624,16154220340000,2022
60624,16111140020000,2022
60624,16143120410000,2020
60624,16141070040000,2018
60624,16154180170000,2018
60624,16144010270000,2018
60624,16104000160000,2019
60624,16153290130000,2019
60624,16152100130000,2021
60624,16152080040000,2021
60624,16144050220000,2021
60624,16112000080000,2020
60624,16152190400000,2021
60624,16142010301004,2017
60624,16103040190000,2017
60624,16154160290000,2018
60624,16143130420000,2017
60624,16104100390000,2018
60624,16154240400000,2018
60624,16151110270000,2017
60624,16152250010000,2017
60624,16112160140000,2019
60624,16114030320000,2019
60624,16104000230000,2019
60624,16144010460000,2019
60624,16152060270000,2018
60624,16102020010000,2020
60624,16111040130000,2016
60624,16152000060000,2017
60624,16104010170000,2018
60624,16154160300000,2018
60624,16144260010000,2017
60624,16141120010000,2018
60624,16114120210000,2016
60624,16112180210000,2016
60624,16154060180000,2021
60624,16141010150000,2021
60624,16152050050000,2020
60624,16144270330000,2017
60624,16111300090000,2016
60624,16113100400000,2020
60624,16112120140000,2019
60624,16154270020000,2018
60624,16152250080000,2019
60624,16231000080000,2020
60624,16112080160000,2017
60624,16144260110000,2017
60624,16114010220000,2017
60624,16144260070000,2020
60624,16111200090000,2020
60624,16142010250000,2022
60624,16141100040000,2022
60624,16144260220000,2016
60624,16103100040000,2021
60624,16144020540000,2021
60624,16111020210000,2022
60624,16141010020000,2020
60624,16104070400000,2020
60624,16114040230000,2020
60624,16152110350000,2019
60624,16104050130000,2019
60624,16112270160000,2021
60624,16112040260000,2019
60624,16113080330000,2016
60624,16143110281023,2017
60624,16111230020000,2017
60624,16112200120000,2019
60624,16111290380000,2018
60624,16104000150000,2017
60624,16142020450000,2016
60624,16144220090000,2016
60624,16111030370000,2020
60624,16104060210000,2017
60624,16114140671007,2017
60624,16103260070000,2018
60624,16114150100000,2017
60624,16154220410000,2021
60624,16114110490000,2021
60624,16142100110000,2021
60624,16112240040000,2020
60624,16103270090000,2020
60624,16152030150000,2018
60624,16232010100000,2018
60624,16152070460000,2019
60624,16152060240000,2020
60624,16143240380000,2016
60624,16143260240000,2022
60624,16103060040000,2019
60624,16103110020000,2019
60624,16103160290000,2022
60624,16111220230000,2017
60624,16152220130000,2017
60624,16141110180000,2019
60624,16231010010000,2020
60624,16151310130000,2019
60624,16141100090000,2021
60624,16111120460000,2018
60624,16154260260000,2018
60624,16154280240000,2018
60624,16152100120000,2020
60624,16151190120000,2019
60624,16104030360000,2017
60624,16143180030000,2016
60624,16112180050000,2017
60624,16143240020000,2017
60624,16154170490000,2016
60624,16142270070000,2022
60624,16114070330000,2021
60624,16142040080000,2021
60624,16153180260000,2021
60624,16141010210000,2018
60624,16113060110000,2019
60624,16111200320000,2020
60624,16114080850000,2018
60624,16151200480000,2018
60624,16114010110000,2020
60624,16144290350000,2016
60624,16111210130000,2016
60624,16103170040000,2020
60624,16111010380000,2018
60624,16144020200000,2018
60624,16111300080000,2016
60624,16114060220000,2018
60624,16151290280000,2018
60624,16114140660000,2019
60624,16113100370000,2018
60624,16154010050000,2017
60624,16103170020000,2017
60624,16113040441004,2019
60624,16143140180000,2019
60624,16113060500000,2017
60624,16114080490000,2019
60624,16111290160000,2020
60624,16113030070000,2020
60624,16112040170000,2016
60624,16112000210000,2018
60624,16113100581009,2018
60624,16141090220000,2022
60624,16111320080000,2018
60624,16114140671007,2018
60624,16142280280000,2022
60624,16103100100000,2019
60624,16111220120000,2019
60624,16152090230000,2021
60624,16144070350000,2021
60624,16143070060000,2018
60624,16142050190000,2016
60624,16151070140000,2018
60624,16152230410000,2019
60624,16104120190000,2019
60624,16144260290000,2019
60624,16153040290000,2020
60624,16104020100000,2020
60624,16112150380000,2020
60624,16111210320000,2021
60624,16141100350000,2018
60624,16143120310000,2019
60624,16152150020000,2020
60624,16141110020000,2021
60624,16104050490000,2018
60624,16141070090000,2017
60624,16111160350000,2017
60624,16152120410000,2016
60624,16153170090000,2018
60624,16143100320000,2018
60624,16104070050000,2020
60624,16142270330000,2019
60624,16114100070000,2017
60624,16152210370000,2018
60624,16111130570000,2022
60624,16143060240000,2020
60624,16231040150000,2022
60624,16151290290000,2019
60624,16142020480000,2019
60624,16152240360000,2019
60624,16143040320000,2019
60624,16144220250000,2019
60624,16141120340000,2019
60624,16104190450000,2022
60624,16144100040000,2021
60624,16112010380000,2022
60624,16111200300000,2022
60624,16152030140000,2018
60624,16104240250000,2019
60624,16144010350000,2018
60624,16152110350000,2020
60624,16114060060000,2016
60624,16114100360000,2017
60624,16142090220000,2017
60624,16102000240000,2019
60624,16152070220000,2019
60624,16111000240000,2022
60624,16111110450000,2021
60624,16103060200000,2021
60624,16154060280000,2021
60624,16112060330000,2021
60624,16103160230000,2021
60624,16112060350000,2022
60624,16111130450000,2022
60624,16104090080000,2022
60624,16151320040000,2020
60624,16153170300000,2020
60624,16154050160000,2020
60624,16154120330000,2022
60624,16103210170000,2022
60624,16143280300000,2016
60624,16222050060000,2019
60624,16154110540000,2019
60624,16143280310000,2021
60624,16141100170000,2021
60624,16113080260000,2021
60624,16144070100000,2018
60624,16111000410000,2016
60624,16112170100000,2018
60624,16111020180000,2019
60624,16153150050000,2021
60624,16151190130000,2020
60624,16112260250000,2022
60624,16113050090000,2022
60624,16151230020000,2017
60624,16112030050000,2017
60624,16104090220000,2021
60624,16151060300000,2021
60624,16144130380000,2021
60624,16144280360000,2016
60624,16153070340000,2017
60624,16144120270000,2017
60624,16152170070000,2017
60624,16144110401004,2021
60624,16142140030000,2019
60624,16154010280000,2019
60624,16111120020000,2021
60624,16231060030000,2018
60624,16154040250000,2018
60624,16154080180000,2019
60624,16144000100000,2019
60624,16111280460000,2016
60624,16144110401007,2021
60624,16152210410000,2017
60624,16112020260000,2017
60624,16144030340000,2019
60624,16154120460000,2018
60624,16152200340000,2018
60624,16111220060000,2018
60624,16151070030000,2022
60624,16114140210000,2020
60624,16152180180000,2020
60624,16144070460000,2020
60624,16114020210000,2021
60624,16142270420000,2017
60624,16114050140000,2016
60624,16143130330000,2020
60624,16112250170000,2021
60624,16103220120000,2021
60624,16154070050000,2018
60624,16143280140000,2020
60624,16104150200000,2020
60624,16152000070000,2022
60624,16104200160000,2018
60624,16104170110000,2019
60624,16143280350000,2019
60624,16103230070000,2018
60624,16152270050000,2016
60624,16102010050000,2022
60624,16111140170000,2020
60624,16111090290000,2018
60624,16154070270000,2020
60624,16112120300000,2018
60624,16154050230000,2019
60624,16152240190000,2019
60624,16152010230000,2020
60624,16152130090000,2021
60624,16153160140000,2022
60624,16232040080000,2022
60624,16222000060000,2020
60624,16104210330000,2019
60624,16152130360000,2022
60624,16144090780000,2022
60624,16114120220000,2022
60624,16112090150000,2018
60624,16141110120000,2020
60624,16114010230000,2016
60624,16142010150000,2016
60624,16143270060000,2021
60624,16152080080000,2018
60624,16143140441008,2017
60624,16143120050000,2021
60624,16152060370000,2021
60624,16154170150000,2019
60624,16104140090000,2021
60624,16144000500000,2016
60624,16103160270000,2016
60624,16152080420000,2020
60624,16142010090000,2019
60624,16151230180000,2021
60624,16104150060000,2021
60624,16151140100000,2017
60624,16113030300000,2020
60624,16114110740000,2019
60624,16154180410000,2017
60624,16141030040000,2020
60624,16143090120000,2021
60624,16154110150000,2021
60624,16142010311004,2022
60624,16104220160000,2019
60624,16113000140000,2019
60624,16144010620000,2016
60624,16113080700000,2020
60624,16154130110000,2020
60624,16153170290000,2020
60624,16111180250000,2017
60624,16145000340000,2017
60624,16111040220000,2018
60624,16152140320000,2019
60624,16151020390000,2020
60624,16144260290000,2022
60624,16104240010000,2022
60624,16114120430000,2021
60624,16154200160000,2018
60624,16152140330000,2018
60624,16104140120000,2019
60624,16112080210000,2019
60624,16142240320000,2017
60624,16152260280000,2018
60624,16143140210000,2018
60624,16154130110000,2019
60624,16103260040000,2020
60624,16103310380000,2017
60624,16151310130000,2017
60624,16143150180000,2017
60624,16152060350000,2021
60624,16144030190000,2019
60624,16152170460000,2022
60624,16142220160000,2022
60624,16153070370000,2022
60624,16103220150000,2019
60624,16111310430000,2019
60624,16143060020000,2019
60624,16112100350000,2019
60624,16154110410000,2019
60624,16153260210000,2019
60624,16111120290000,2019
60624,16151240300000,2016
60624,16102020010000,2022
60624,16114020360000,2022
60624,16144270390000,2021
60624,16113100581011,2021
60624,16141010310000,2019
60624,16114030130000,2019
60624,16113100260000,2018
60624,16111260281002,2018
60624,16114150951001,2022
60624,16151230130000,2021
60624,16103210150000,2020
60624,16143140260000,2016
60624,16142090040000,2018
60624,16152180020000,2022
60624,16152070310000,2022
60624,16112270030000,2019
60624,16104070510000,2017
60624,16144110150000,2018
60624,16142040200000,2018
60624,16152160130000,2017
60624,16142030540000,2022
60624,16114150941002,2018
60624,16151060120000,2019
60624,16145000350000,2020
60624,16112190240000,2020
60624,16112240400000,2020
60624,16152170420000,2020
60624,16152080440000,2022
60624,16141030390000,2018
60624,16111210360000,2022
60624,16111220480000,2022
60624,16144280400000,2019
60624,16154110110000,2019
60624,16154180140000,2019
60624,16113030010000,2017
60624,16112100370000,2017
60624,16142050370000,2021
60624,16103170080000,2021
60624,16153270060000,2021
60624,16112110020000,2020
60624,16112040130000,2016
60624,16111280500000,2018
60624,16141070180000,2022
60624,16111200140000,2020
60624,16154240180000,2019
60624,16113060170000,2019
60624,16144000170000,2018
60624,16104160220000,2019
60624,16152270050000,2019
60624,16111190050000,2018
60624,16104120210000,2018
60624,16104000360000,2016
60624,16111090010000,2017
60624,16104000200000,2022
60624,16154130090000,2016
60624,16104060320000,2019
60624,16143190150000,2019
60624,16154120450000,2017
60624,16111190020000,2022
60624,16152200300000,2022
60624,16112030150000,2017
60624,16111100140000,2017
60624,16143120040000,2017
60624,16152180350000,2019
60624,16151300020000,2019
60624,16111240180000,2019
60624,16111060180000,2016
60624,16151100230000,2018
60624,16111070371002,2021
60624,16151310240000,2022
60624,16152170130000,2018
60624,16144010400000,2021
60624,16143180030000,2022
60624,16154000150000,2020
60624,16154050010000,2020
60624,16112100270000,2019
60624,16112020110000,2017
60624,16103220050000,2018
60624,16152210350000,2022
60624,16104140410000,2022
60624,16154070270000,2022
60624,16114150931001,2022
60624,16144090530000,2020
60624,16152110370000,2018
60624,16152180210000,2018
60624,16143090120000,2017
60624,16154040210000,2017
60624,16111270320000,2019
60624,16101170010000,2022
60624,16143230320000,2016
60624,16142080160000,2018
60624,16104130130000,2016
60624,16104020240000,2016
60624,16152120130000,2016
60624,16142270090000,2022
60624,16154180150000,2020
60624,16111050190000,2019
60624,16104040290000,2019
60624,16114080480000,2022
60624,16111180110000,2020
60624,16144010070000,2022
60624,16113080520000,2020
60624,16114110330000,2017
60624,16111310120000,2016
60624,16152260450000,2020
60624,16113100400000,2021
60624,16103040020000,2021
60624,16152230180000,2021
60624,16154170170000,2021
60624,16112000390000,2017
60624,16112000020000,2017
60624,16152260360000,2022
60624,16151070240000,2019
60624,16153250070000,2018
60624,16142040440000,2018
60624,16114080920000,2018
60624,16143240280000,2016
60624,16111270530000,2016
60624,16114140580000,2018
60624,16112000080000,2019
60624,16112080110000,2020
60624,16154240250000,2021
60624,16152160340000,2021
60624,16111130480000,2020
60624,16155000280000,2021
60624,16152060170000,2021
60624,16114020360000,2020
60624,16144020210000,2019
60624,16111140440000,2020
60624,16141080230000,2022
60624,16143280560000,2019
60624,16104030430000,2019
60624,16114110380000,2019
60624,16142160200000,2019
60624,16111080380000,2020
60624,16142100030000,2019
60624,16111100190000,2020
60624,16152060080000,2017
60624,16103210070000,2017
60624,16114110240000,2022
60624,16144060010000,2022
60624,16113080070000,2016
60624,16231060050000,2019
60624,16142270440000,2018
60624,16113110140000,2018
60624,16152080390000,2018
60624,16142320060000,2018
60624,16151230200000,2018
60624,16111250150000,2018
60624,16111320310000,2019
60624,16112160140000,2016
60624,16112130370000,2018
60624,16111280170000,2020
60624,16154110360000,2020
60624,16142090250000,2017
60624,16114040220000,2019
60624,16141070230000,2018
60624,16145000390000,2018
60624,16112060310000,2022
60624,16143000020000,2022
60624,16152170060000,2020
60624,16142040190000,2016
60624,16231040150000,2019
60624,16144040260000,2016
60624,16141120340000,2022
60624,16154140070000,2019
60624,16142060090000,2019
60624,16144030030000,2017
60624,16154160300000,2020
60624,16151100080000,2021
60624,16114030411008,2022
60624,16104250170000,2022
60624,16114020080000,2017
60624,16143200200000,2020
60624,16144110050000,2020
60624,16111260090000,2020
60624,16153070200000,2016
60624,16104150100000,2017
60624,16141030010000,2019
60624,16141130330000,2019
60624,16114080660000,2019
60624,16104020100000,2019
60624,16112080200000,2019
60624,16112100090000,2019
60624,16114080480000,2016
60624,16141000200000,2016
60624,16111300310000,2020
60624,16143010240000,2021
60624,16154110080000,2021
60624,16144090820000,2021
60624,16112000100000,2020
60624,16111190330000,2017
60624,16151320440000,2020
60624,16144060330000,2019
60624,16111100240000,2016
60624,16153170290000,2021
60624,16151020170000,2018
60624,16152230310000,2022
60624,16143070150000,2021
60624,16104250190000,2016
60624,16151200180000,2018
60624,16111290150000,2016
60624,16114060170000,2020
60624,16143120300000,2022
60624,16143080260000,2022
60624,16144150210000,2019
60624,16111190360000,2019
60624,16142010301011,2017
60624,16112100410000,2017
60624,16111010350000,2017
60624,16113000140000,2017
60624,16154050340000,2021
60624,16143070030000,2017
60624,16114120460000,2016
60624,16152230320000,2017
60624,16141100260000,2017
60624,16114050500000,2016
60624,16113080380000,2016
60624,16154120070000,2020
60624,16111280140000,2016
60624,16112080200000,2016
60624,16143130400000,2018
60624,16152030290000,2021
60624,16144110240000,2019
60624,16114150780000,2016
60624,16151240450000,2022
60624,16151190090000,2020
60624,16104000320000,2019
60624,16142240360000,2021
60624,16144080230000,2019
60624,16111310410000,2018
60624,16111100020000,2018
60624,16111050280000,2017
60624,16111180400000,2017
60624,16143060030000,2018
60624,16151030220000,2018
60624,16114120340000,2016
60624,16114080730000,2017
60624,16141060060000,2022
60624,16154040440000,2020
60624,16144110290000,2020
60624,16143270010000,2020
60624,16152140130000,2016
60624,16141120320000,2019
60624,16142270100000,2018
60624,16103300130000,2019
60624,16114080920000,2022
60624,16153180210000,2022
60624,16111010270000,2022
60624,16144100060000,2016
60624,16154100340000,2016
60624,16154090030000,2016
60624,16114080840000,2017
60624,16142040030000,2019
60624,16143000040000,2019
60624,16143210030000,2017
60624,16141070260000,2020
60624,16114050740000,2021
60624,16142140311005,2016
60624,16114080260000,2016
60624,16152110020000,2016
60624,16114150230000,2019
60624,16111270280000,2017
60624,16154000220000,2016
60624,16111000030000,2019
60624,16142200230000,2018
60624,16114070370000,2018
60624,16152150170000,2017
60624,16114110320000,2020
60624,16102020040000,2019
60624,16144030050000,2020
60624,16112120150000,2018
60624,16141090360000,2017
60624,16152210160000,2017
60624,16144260300000,2021
60624,16111080300000,2021
60624,16141020110000,2017
60624,16151100040000,2020
60624,16144080310000,2019
60624,16143220160000,2022
60624,16154020010000,2022
60624,16112080350000,2020
60624,16142010301011,2020
60624,16152250020000,2019
60624,16114020470000,2019
60624,16154120460000,2021
60624,16143140360000,2022
60624,16152120100000,2020
60624,16142150090000,2021
60624,16114070500000,2020
60624,16153040110000,2020
60624,16141080250000,2022
60624,16143170040000,2021
60624,16143090381001,2018
60624,16154220010000,2021
60624,16151290030000,2018
60624,16114110230000,2016
60624,16152000350000,2019
60624,16154240210000,2016
60624,16111280100000,2020
60624,16103060300000,2019
60624,16151020280000,2020
60624,16104090230000,2020
60624,16112270140000,2017
60624,16154130280000,2017
60624,16143250190000,2016
60624,16143230310000,2016
60624,16111270500000,2016
60624,16151310140000,2016
60624,16111020060000,2018
60624,16114140750000,2018
60624,16141110160000,2022
60624,16114120520000,2022
60624,16114080630000,2017
60624,16154110150000,2019
60624,16111260240000,2022
60624,16144040170000,2022
60624,16142080190000,2022
60624,16154270300000,2020
60624,16113000190000,2018
60624,16153280280000,2018
60624,16111310260000,2018
60624,16141200010000,2018
60624,16152160180000,2017
60624,16104140260000,2017
60624,16103100180000,2021
60624,16112120330000,2018
60624,16112090360000,2017
60624,16114150910000,2017
60624,16114010050000,2019
60624,16143230440000,2016
60624,16104200030000,2020
60624,16112220170000,2017
60624,16112190150000,2018
60624,16111290100000,2017
60624,16104150220000,2018
60624,16104210080000,2016
60624,16154070100000,2016
60624,16143150120000,2018
60624,16113120200000,2021
60624,16113060100000,2016
60624,16143280400000,2020
60624,16111160230000,2017
60624,16152060230000,2022
60624,16104190360000,2020
60624,16144020020000,2018
60624,16151190150000,2018
60624,16152040420000,2020
60624,16112130180000,2018
60624,16111210100000,2018
60624,16154240410000,2017
60624,16144120720000,2019
60624,16152070110000,2017
60624,16152270080000,2021
60624,16104180381004,2020
60624,16103270300000,2016
60624,16151190080000,2017
60624,16113020080000,2018
60624,16104010110000,2021
60624,16114080200000,2017
60624,16142160200000,2017
60624,16114050690000,2018
60624,16112080170000,2019
60624,16222000060000,2019
60624,16144100380000,2019
60624,16111120040000,2019
60624,16154140290000,2020
60624,16152230150000,2022
60624,16111140160000,2022
60624,16111290290000,2017
60624,16141090390000,2017
60624,16112100140000,2017
60624,16104050060000,2017
60624,16154160290000,2016
60624,16104160240000,2020
60624,16112040130000,2019
60624,16151240380000,2020
60624,16104220250000,2020
60624,16104010420000,2017
60624,16143010030000,2018
60624,16141060070000,2017
60624,16104140070000,2017
60624,16114100100000,2019
60624,16141010250000,2019
60624,16113030020000,2019
60624,16154240010000,2018
60624,16104090220000,2019
60624,16152080250000,2016
60624,16111160290000,2020
60624,16144080280000,2020
60624,16112080340000,2017
60624,16112000270000,2017
60624,16142010130000,2019
60624,16152200280000,2019
60624,16114080660000,2018
60624,16144020500000,2020
60624,16152200340000,2021
60624,16153070430000,2021
60624,16103100220000,2021
60624,16154160090000,2021
60624,16154280460000,2016
60624,16111220010000,2016
60624,16142200230000,2019
60624,16144000220000,2022
60624,16154000010000,2022
60624,16154270180000,2016
60624,16103170150000,2016
60624,16153070330000,2021
60624,16152200270000,2022
60624,16114150861004,2022
60624,16144090800000,2019
60624,16152140200000,2021
60624,16104180391003,2019
60624,16152090050000,2016
60624,16114100270000,2022
60624,16111180270000,2021
60624,16114080630000,2021
60624,16142270010000,2021
60624,16111200050000,2017
60624,16112080260000,2018
60624,16152210320000,2018
60624,16104100160000,2019
60624,16152150170000,2021
60624,16152120230000,2017
60624,16154220370000,2019
60624,16152180010000,2021
60624,16144000310000,2020
60624,16144280370000,2020
60624,16154090120000,2020
60624,16114120290000,2019
60624,16114080740000,2022
60624,16104230200000,2017
60624,16104090110000,2018
60624,16112250180000,2018
60624,16144060410000,2018
60624,16111130320000,2017
60624,16153280090000,2018
60624,16114060190000,2019
60624,16114050690000,2019
60624,16143090070000,2019
60624,16104100260000,2020
60624,16104060220000,2019
60624,16142000140000,2018
60624,16153050040000,2018
60624,16103270340000,2020
60624,16114020390000,2019
60624,16153160400000,2016
60624,16142020551002,2018
60624,16142000010000,2016
60624,16114130590000,2016
60624,16153040110000,2022
60624,16112030380000,2019
60624,16114110550000,2017
60624,16114120260000,2018
60624,16152110370000,2022
60624,16152150280000,2019
60624,16152090410000,2018
60624,16142040270000,2018
60624,16153290110000,2020
60624,16113120010000,2018
60624,16152010250000,2020
60624,16104080130000,2022
60624,16112110140000,2022
60624,16152050080000,2022
60624,16111250070000,2017
60624,16144030040000,2020
60624,16153070390000,2020
60624,16144030350000,2019
60624,16112010290000,2020
60624,16153290020000,2016
60624,16112030360000,2022
60624,16112190250000,2020
60624,16154020110000,2018
60624,16102010040000,2016
60624,16111120160000,2016
60624,16111270350000,2020
60624,16114100360000,2020
60624,16111000400000,2017
60624,16111170250000,2020
60624,16154240400000,2022
60624,16143270180000,2022
60624,16152140340000,2019
60624,16111160060000,2019
60624,16114080640000,2018
60624,16113080710000,2018
60624,16154100310000,2018
60624,16152090080000,2019
60624,16144120180000,2019
60624,16152260190000,2016
60624,16104070390000,2016
60624,16142100180000,2020
60624,16142270370000,2020
60624,16152220501005,2022
60624,16144220210000,2019
60624,16111070260000,2020
60624,16111140020000,2021
60624,16152200410000,2018
60624,16142190080000,2020
60624,16151150050000,2021
60624,16114110400000,2021
60624,16111110340000,2016
60624,16154070350000,2016
60624,16112100330000,2016
60624,16143230170000,2021
60624,16143250590000,2021
60624,16114130611001,2019
60624,16144050130000,2017
60624,16113040200000,2021
60624,16154250160000,2020
60624,16113060470000,2021
60624,16151150230000,2021
60624,16112270020000,2017
60624,16103310320000,2019
60624,16104100480000,2020
60624,16111180400000,2020
60624,16152210120000,2020
60624,16111300290000,2022
60624,16142020270000,2016
60624,16113020300000,2016
60624,16112000130000,2020
60624,16143010180000,2016
60624,16151070460000,2016
60624,16154270090000,2018
60624,16141130330000,2017
60624,16153150030000,2017
60624,16152260190000,2017
60624,16144000510000,2018
60624,16103310430000,2021
60624,16103310330000,2019
60624,16142220110000,2016
60624,16104130230000,2017
60624,16103170010000,2020
60624,16143170410000,2017
60624,16114020340000,2017
60624,16104190480000,2019
60624,16153160240000,2022
60624,16144220100000,2022
60624,16142040451007,2017
60624,16142240320000,2016
60624,16152070250000,2016
60624,16143150221001,2018
60624,16143270160000,2018
60624,16112030220000,2018
60624,16144020460000,2022
60624,16111200370000,2018
60624,16111160390000,2017
60624,16144160100000,2019
60624,16151320370000,2017
60624,16143120290000,2018
60624,16104060120000,2018
60624,16152120360000,2017
60624,16151230100000,2022
60624,16151140030000,2019
60624,16152120200000,2019
60624,16154090060000,2021
60624,16143020070000,2016
60624,16114070360000,2016
60624,16144000320000,2016
60624,16143160320000,2016
60624,16111230090000,2017
60624,16154220300000,2016
60624,16111110240000,2016
60624,16152040250000,2020
60624,16143230280000,2018
60624,16143270340000,2018
60624,16153180020000,2018
60624,16152160120000,2021
60624,16111310030000,2019
60624,16152150260000,2020
60624,16103060090000,2021
60624,16112050260000,2017
60624,16111230090000,2018
60624,16144110411003,2020
60624,16111090180000,2019
60624,16142200140000,2020
60624,16104240130000,2022
60624,16144060130000,2022
60624,16151280240000,2022
60624,16111200300000,2019
60624,16113060510000,2019
60624,16152000380000,2019
60624,16142160350000,2017
60624,16104110090000,2020
60624,16151060180000,2019
60624,16112260040000,2021
60624,16103310390000,2019
60624,16103040080000,2019
60624,16151190190000,2020
60624,16142240340000,2018
60624,16154030140000,2018
60624,16153170200000,2021
60624,16143020260000,2021
60624,16111320260000,2017
60624,16142090020000,2016
60624,16154040330000,2020
60624,16142010110000,2019
60624,16111210050000,2016
60624,16154190370000,2017
60624,16154110470000,2019
60624,16144090470000,2018
60624,16104200150000,2018
60624,16143100190000,2018
60624,16114150110000,2020
60624,16144130610000,2020
60624,16114150861002,2017
60624,16141120370000,2022
60624,16111000350000,2022
60624,16143090390000,2022
60624,16141110040000,2018
60624,16151240450000,2018
60624,16142140290000,2020
60624,16112110020000,2018
60624,16111160080000,2019
60624,16151200440000,2022
60624,16152170490000,2022
60624,16114030411012,2018
60624,16153280040000,2021
60624,16143230160000,2019
60624,16114020310000,2018
60624,16112130260000,2017
60624,16152060130000,2016
60624,16111210320000,2020
